max_depth,min_samples_split,min_samples_leaf,criterion,fold,precision,recall,f1,confusion_matrix
5,5,4,entropy,3,0.9976470588235294,0.9953051643192489,0.9964747356051704,"[[435   1   1   2  23   1   5   0   6   4]
 [  2 424   6  18  14   0   0  15   0   0]
 [  0   3 407  19   2   2   1  25  18   2]
 [  0  20  17 381   8  14   1  11  26   0]
 [  0   4   2   6 449   3   0   6   3   6]
 [  0   6   9  49   6 341  41   9  12   5]
 [  3   1  12   6  18  20 388   3  28   0]
 [  0  11   1  12  28   0   0 422   4   0]
 [  3   2  17  16   6  18  27   6 381   2]
 [  2   0   5  10  27   1   6   8  29 390]]"
5,5,4,entropy,4,1.0,1.0,1.0,"[[417   0  11   3  18   6  12   1   7   4]
 [  0 428   5  10   4   1   0  30   0   0]
 [  0  19 400   8   2   0   1  28  18   2]
 [  0  12  10 403   0  16   6  10  20   1]
 [  1   9  10  16 423   4   2   9   0   5]
 [  2   1   8  39   4 394   6  13   8   3]
 [  7   0  23   7   7  29 391   2  13   0]
 [  0   7   1   5  24   6   1 430   2   2]
 [  2   1  23  13   1  29  54   5 347   3]
 [  1   1  10  15  22   7   9   7  30 377]]"
5,5,4,entropy,5,0.9976635514018691,1.0,0.9988304093567251,"[[428   1   7   2  13   1  10   1  14   2]
 [  0 427   9   2   8   1   1  29   1   0]
 [  1  15 405   3   1   1   6  29  17   0]
 [  1  27  27 359   4  14   3  17  26   0]
 [  0  11   2   1 432   1  15   6   7   3]
 [  1   7   7  48   1 345  49   7  10   4]
 [  5   0  15   5   9  27 397   3  16   1]
 [  1  11   1   7  20   1   1 432   2   3]
 [  1   3  15  17   3   9  35   1 394   0]
 [  1   1   7   6  26   1  19  16  27 375]]"
5,10,1,gini,1,1.0,0.9976303317535545,0.9988137603795968,"[[434   0  17   1   3   4   1   0  14   4]
 [  1 421   3  11  11   2   0  27   1   1]
 [  6  18 411   8   6   1   0  15  11   2]
 [  2  10  19 357   3   7   0   8  43  30]
 [  5   7   3   9 432   5   2   9   1   5]
 [  4   2   4  31   5 363  27   7  22  14]
 [  3   1   7   2  14  13 387   3  43   5]
 [ 25   3   5   3   3  10   0 428   0   2]
 [  3   4  10  16   6  14  10   2 404  10]
 [ 29   0   6  11   8  10   0   2  16 396]]"
5,10,1,gini,2,1.0,0.9976580796252927,0.9988276670574443,"[[422   0   0  14  19   5  10   2   3   3]
 [  1 426   4  11   7   1   0  28   0   1]
 [  1  20 403  13   1   0   1  25  13   2]
 [  0  14  14 417   2   6   3  10  12   1]
 [  0   5   4  13 438   3   0   6   1   8]
 [  3   0   2  49   3 386  11   5  12   7]
 [  2   0  10  12  12  36 391   0  13   2]
 [  0   5   0   9  29   8   0 421   0   6]
 [  2   3  13  34   2  21  39   5 359   1]
 [  0   0   8  10  15  10  11   8  23 393]]"
5,10,1,gini,3,0.9976525821596244,0.9976525821596244,0.9976525821596244,"[[451   1   2   2   4   4   2   1   6   5]
 [  1 425  23   0  11   0   0  16   1   2]
 [  4   3 448   0   1   1   1   6  13   2]
 [  1  22  42 318   2  13   1  12  55  12]
 [ 11  10   3   5 420   4   3   3  13   7]
 [  1   3   8  36   2 352  42   8  15  11]
 [  1   2  13   6   7  13 377   0  58   2]
 [ 20   7  31   3   5   4   1 401   0   6]
 [  4   2  24  13   1  25  11   1 391   6]
 [ 27   1   4   9   8   8   0   6  12 403]]"
5,10,1,gini,4,1.0,1.0,1.0,"[[417   0   3   2  19   6  13   1  13   5]
 [  0 425   7   9   4   0   0  31   1   1]
 [  0  17 400   6   2   0   1  28  22   2]
 [  0  13  20 385   1  16   6   9  27   1]
 [  1   9   0  13 429   3   2   9   7   6]
 [  2   1  10  33   4 399   5  11  10   3]
 [  7   0   8  11  10  30 387   4  22   0]
 [  0   6   2   3  23   7   1 430   3   3]
 [  2   1   5  19   1  29  48   6 363   4]
 [  1   1   5   6  15   8  11   8  37 387]]"
5,10,1,gini,5,1.0,1.0,1.0,"[[424   0   6   4  17   6  10   1   9   2]
 [  0 416   5  14   6   1   0  30   5   1]
 [  1  20 392   3   1   1   1  29  30   0]
 [  1   8  15 377   3  18   3  15  36   2]
 [  1   2   0  12 423   5   3  12  17   3]
 [  1   2   5  40   1 394   7   8  19   2]
 [  5   0  14   4   9  25 391   3  26   1]
 [  2  12   1   8  18   2   1 430   0   5]
 [  1   3   6  16   3  13  54   1 380   1]
 [  1   0   7   5  13   6  12  20  22 393]]"
5,10,1,entropy,1,1.0,0.9975429975429976,0.998769987699877,"[[420   0  14   2  17   0  11   0  12   2]
 [  1 406   2  33  10   0   0  24   1   1]
 [  1   3 391  36   2   2   1  28  14   0]
 [  1   9  10 417   1   6   1  13  21   0]
 [  1  14  14   5 425   2   0   8   4   5]
 [  4   5   4  60   6 341  40   8   8   3]
 [  5   1  17   3  10  13 405   2  18   4]
 [  0   9   4   2  27   2   0 431   2   2]
 [  0   3  20  19   5   6  26   3 396   1]
 [  1   0  12  18  10   0   5   6  26 400]]"
5,10,1,entropy,2,1.0,0.9976851851851852,0.9988412514484357,"[[422   0   8   3  23   0  10   2   8   2]
 [  1 431   4  11   6   1   0  24   0   1]
 [  1  17 410   9   1   1   0  25  13   2]
 [  0  13  16 417   1   5   1  10  15   1]
 [  0   5   9  13 434   1   0   6   3   7]
 [  3   1   6  55   3 340  43   4  17   6]
 [  2   0  16   6  12  35 380   0  25   2]
 [  0   8   1   9  31   2   0 423   1   3]
 [  2   3  30  19   1  14  19   5 385   1]
 [  0   0  10  12  21   4  10   8  28 385]]"
5,10,1,entropy,3,0.9976470588235294,0.9953051643192489,0.9964747356051704,"[[435   1   1   2  23   1   5   0   6   4]
 [  2 424   6  18  14   0   0  15   0   0]
 [  0   3 407  19   2   2   1  25  18   2]
 [  0  20  17 381   8  14   1  11  26   0]
 [  0   4   2   6 449   3   0   6   3   6]
 [  0   6   9  49   6 341  41   9  12   5]
 [  3   1  12   6  18  20 388   3  28   0]
 [  0  11   1  12  28   0   0 422   4   0]
 [  3   2  17  16   6  18  27   6 381   2]
 [  2   0   5  10  27   1   6   8  29 390]]"
5,10,1,entropy,4,1.0,1.0,1.0,"[[417   0  11   3  18   6  12   1   7   4]
 [  0 428   5  10   4   1   0  30   0   0]
 [  0  19 400   8   2   0   1  28  18   2]
 [  0  12  10 403   0  16   6  10  20   1]
 [  1   9  10  16 423   4   2   9   0   5]
 [  2   1   8  39   4 394   6  13   8   3]
 [  7   0  23   7   7  29 391   2  13   0]
 [  0   7   1   5  24   6   1 430   2   2]
 [  2   1  23  13   1  29  54   5 347   3]
 [  1   1  10  15  22   7   9   7  30 377]]"
5,10,1,entropy,5,0.9976635514018691,1.0,0.9988304093567251,"[[428   1   7   2  13   1  10   1  14   2]
 [  0 427   9   2   8   1   1  29   1   0]
 [  1  15 405   3   1   1   6  29  17   0]
 [  1  27  27 359   4  14   3  17  26   0]
 [  0  11   2   1 432   1  15   6   7   3]
 [  1   7   7  48   1 345  49   7  10   4]
 [  5   0  15   5   9  27 397   3  16   1]
 [  1  11   1   7  20   1   1 432   2   3]
 [  1   3  15  17   3   9  35   1 394   0]
 [  1   1   7   6  26   1  19  16  27 375]]"
5,10,2,gini,1,1.0,0.9976303317535545,0.9988137603795968,"[[434   0  17   1   3   4   1   0  14   4]
 [  1 421   3  11  11   2   0  27   1   1]
 [  6  18 411   8   6   1   0  15  11   2]
 [  2  10  19 357   3   7   0   8  43  30]
 [  5   7   3   9 432   5   2   9   1   5]
 [  4   2   4  31   5 363  27   7  22  14]
 [  3   1   7   2  14  13 387   3  43   5]
 [ 25   3   5   3   3  10   0 428   0   2]
 [  3   4  10  16   6  14  10   2 404  10]
 [ 29   0   6  11   8  10   0   2  16 396]]"
5,10,2,gini,2,1.0,0.9976580796252927,0.9988276670574443,"[[422   0   0  14  19   5  10   2   3   3]
 [  1 426   4  11   7   1   0  28   0   1]
 [  1  20 403  13   1   0   1  25  13   2]
 [  0  14  14 417   2   6   3  10  12   1]
 [  0   5   4  13 438   3   0   6   1   8]
 [  3   0   2  49   3 386  11   5  12   7]
 [  2   0  10  12  12  36 391   0  13   2]
 [  0   5   0   9  29   8   0 421   0   6]
 [  2   3  13  34   2  21  39   5 359   1]
 [  0   0   8  10  15  10  11   8  23 393]]"
5,10,2,gini,3,0.9976525821596244,0.9976525821596244,0.9976525821596244,"[[451   1   2   2   4   4   2   1   6   5]
 [  1 425  23   0  11   0   0  16   1   2]
 [  4   3 448   0   1   1   1   6  13   2]
 [  1  22  42 318   2  13   1  12  55  12]
 [ 11  10   3   5 420   4   3   3  13   7]
 [  1   3   8  36   2 352  42   8  15  11]
 [  1   2  13   6   7  13 377   0  58   2]
 [ 20   7  31   3   5   4   1 401   0   6]
 [  4   2  24  13   1  25  11   1 391   6]
 [ 27   1   4   9   8   8   0   6  12 403]]"
5,10,2,gini,4,1.0,1.0,1.0,"[[417   0   3   2  19   6  13   1  13   5]
 [  0 425   7   9   4   0   0  31   1   1]
 [  0  17 400   6   2   0   1  28  22   2]
 [  0  13  20 385   1  16   6   9  27   1]
 [  1   9   0  13 429   3   2   9   7   6]
 [  2   1  10  33   4 399   5  11  10   3]
 [  7   0   8  11  10  30 387   4  22   0]
 [  0   6   2   3  23   7   1 430   3   3]
 [  2   1   5  19   1  29  48   6 363   4]
 [  1   1   5   6  15   8  11   8  37 387]]"
5,10,2,gini,5,1.0,1.0,1.0,"[[424   0   6   4  17   6  10   1   9   2]
 [  0 416   5  14   6   1   0  30   5   1]
 [  1  20 392   3   1   1   1  29  30   0]
 [  1   8  15 377   3  18   3  15  36   2]
 [  1   2   0  12 423   5   3  12  17   3]
 [  1   2   5  40   1 394   7   8  19   2]
 [  5   0  14   4   9  25 391   3  26   1]
 [  2  12   1   8  18   2   1 430   0   5]
 [  1   3   6  16   3  13  54   1 380   1]
 [  1   0   7   5  13   6  12  20  22 393]]"
5,10,2,entropy,1,1.0,0.9975429975429976,0.998769987699877,"[[420   0  14   2  17   0  11   0  12   2]
 [  1 406   2  33  10   0   0  24   1   1]
 [  1   3 391  36   2   2   1  28  14   0]
 [  1   9  10 417   1   6   1  13  21   0]
 [  1  14  14   5 425   2   0   8   4   5]
 [  4   5   4  60   6 341  40   8   8   3]
 [  5   1  17   3  10  13 405   2  18   4]
 [  0   9   4   2  27   2   0 431   2   2]
 [  0   3  20  19   5   6  26   3 396   1]
 [  1   0  12  18  10   0   5   6  26 400]]"
5,10,2,entropy,2,1.0,0.9976851851851852,0.9988412514484357,"[[422   0   8   3  23   0  10   2   8   2]
 [  1 431   4  11   6   1   0  24   0   1]
 [  1  17 410   9   1   1   0  25  13   2]
 [  0  13  16 417   1   5   1  10  15   1]
 [  0   5   9  13 434   1   0   6   3   7]
 [  3   1   6  55   3 340  43   4  17   6]
 [  2   0  16   6  12  35 380   0  25   2]
 [  0   8   1   9  31   2   0 423   1   3]
 [  2   3  30  19   1  14  19   5 385   1]
 [  0   0  10  12  21   4  10   8  28 385]]"
5,10,2,entropy,3,0.9976470588235294,0.9953051643192489,0.9964747356051704,"[[435   1   1   2  23   1   5   0   6   4]
 [  2 424   6  18  14   0   0  15   0   0]
 [  0   3 407  19   2   2   1  25  18   2]
 [  0  20  17 381   8  14   1  11  26   0]
 [  0   4   2   6 449   3   0   6   3   6]
 [  0   6   9  49   6 341  41   9  12   5]
 [  3   1  12   6  18  20 388   3  28   0]
 [  0  11   1  12  28   0   0 422   4   0]
 [  3   2  17  16   6  18  27   6 381   2]
 [  2   0   5  10  27   1   6   8  29 390]]"
5,10,2,entropy,4,1.0,1.0,1.0,"[[417   0  11   3  18   6  12   1   7   4]
 [  0 428   5  10   4   1   0  30   0   0]
 [  0  19 400   8   2   0   1  28  18   2]
 [  0  12  10 403   0  16   6  10  20   1]
 [  1   9  10  16 423   4   2   9   0   5]
 [  2   1   8  39   4 394   6  13   8   3]
 [  7   0  23   7   7  29 391   2  13   0]
 [  0   7   1   5  24   6   1 430   2   2]
 [  2   1  23  13   1  29  54   5 347   3]
 [  1   1  10  15  22   7   9   7  30 377]]"
5,10,2,entropy,5,0.9976635514018691,1.0,0.9988304093567251,"[[428   1   7   2  13   1  10   1  14   2]
 [  0 427   9   2   8   1   1  29   1   0]
 [  1  15 405   3   1   1   6  29  17   0]
 [  1  27  27 359   4  14   3  17  26   0]
 [  0  11   2   1 432   1  15   6   7   3]
 [  1   7   7  48   1 345  49   7  10   4]
 [  5   0  15   5   9  27 397   3  16   1]
 [  1  11   1   7  20   1   1 432   2   3]
 [  1   3  15  17   3   9  35   1 394   0]
 [  1   1   7   6  26   1  19  16  27 375]]"
5,10,4,gini,1,1.0,0.9976303317535545,0.9988137603795968,"[[434   0  17   1   3   4   1   0  14   4]
 [  1 421   3  11  11   2   0  27   1   1]
 [  6  18 411   8   6   1   0  15  11   2]
 [  2  10  19 357   3   7   0   8  43  30]
 [  5   7   3   9 432   5   2   9   1   5]
 [  4   2   4  31   5 363  27   7  22  14]
 [  3   1   7   2  14  13 387   3  43   5]
 [ 25   3   5   3   3  10   0 428   0   2]
 [  3   4  10  16   6  14  10   2 404  10]
 [ 29   0   6  11   8  10   0   2  16 396]]"
5,10,4,gini,2,1.0,0.9976580796252927,0.9988276670574443,"[[422   0   0  14  19   5  10   2   3   3]
 [  1 426   4  11   7   1   0  28   0   1]
 [  1  20 403  13   1   0   1  25  13   2]
 [  0  14  14 417   2   6   3  10  12   1]
 [  0   5   4  13 438   3   0   6   1   8]
 [  3   0   2  49   3 386  11   5  12   7]
 [  2   0  10  12  12  36 391   0  13   2]
 [  0   5   0   9  29   8   0 421   0   6]
 [  2   3  13  34   2  21  39   5 359   1]
 [  0   0   8  10  15  10  11   8  23 393]]"
5,10,4,gini,3,0.9976525821596244,0.9976525821596244,0.9976525821596244,"[[451   1   2   2   4   4   2   1   6   5]
 [  1 425  23   0  11   0   0  16   1   2]
 [  4   3 448   0   1   1   1   6  13   2]
 [  1  22  42 318   2  13   1  12  55  12]
 [ 11  10   3   5 420   4   3   3  13   7]
 [  1   3   8  36   2 352  42   8  15  11]
 [  1   2  13   6   7  13 377   0  58   2]
 [ 20   7  31   3   5   4   1 401   0   6]
 [  4   2  24  13   1  25  11   1 391   6]
 [ 27   1   4   9   8   8   0   6  12 403]]"
5,10,4,gini,4,1.0,1.0,1.0,"[[417   0   3   2  19   6  13   1  13   5]
 [  0 425   7   9   4   0   0  31   1   1]
 [  0  17 400   6   2   0   1  28  22   2]
 [  0  13  20 385   1  16   6   9  27   1]
 [  1   9   0  13 429   3   2   9   7   6]
 [  2   1  10  33   4 399   5  11  10   3]
 [  7   0   8  11  10  30 387   4  22   0]
 [  0   6   2   3  23   7   1 430   3   3]
 [  2   1   5  19   1  29  48   6 363   4]
 [  1   1   5   6  15   8  11   8  37 387]]"
5,10,4,gini,5,1.0,1.0,1.0,"[[424   0   6   4  17   6  10   1   9   2]
 [  0 416   5  14   6   1   0  30   5   1]
 [  1  20 392   3   1   1   1  29  30   0]
 [  1   8  15 377   3  18   3  15  36   2]
 [  1   2   0  12 423   5   3  12  17   3]
 [  1   2   5  40   1 394   7   8  19   2]
 [  5   0  14   4   9  25 391   3  26   1]
 [  2  12   1   8  18   2   1 430   0   5]
 [  1   3   6  16   3  13  54   1 380   1]
 [  1   0   7   5  13   6  12  20  22 393]]"
5,10,4,entropy,1,1.0,0.9975429975429976,0.998769987699877,"[[420   0  14   2  17   0  11   0  12   2]
 [  1 406   2  33  10   0   0  24   1   1]
 [  1   3 391  36   2   2   1  28  14   0]
 [  1   9  10 417   1   6   1  13  21   0]
 [  1  14  14   5 425   2   0   8   4   5]
 [  4   5   4  60   6 341  40   8   8   3]
 [  5   1  17   3  10  13 405   2  18   4]
 [  0   9   4   2  27   2   0 431   2   2]
 [  0   3  20  19   5   6  26   3 396   1]
 [  1   0  12  18  10   0   5   6  26 400]]"
5,10,4,entropy,2,1.0,0.9976851851851852,0.9988412514484357,"[[422   0   8   3  23   0  10   2   8   2]
 [  1 431   4  11   6   1   0  24   0   1]
 [  1  17 410   9   1   1   0  25  13   2]
 [  0  13  16 417   1   5   1  10  15   1]
 [  0   5   9  13 434   1   0   6   3   7]
 [  3   1   6  55   3 340  43   4  17   6]
 [  2   0  16   6  12  35 380   0  25   2]
 [  0   8   1   9  31   2   0 423   1   3]
 [  2   3  30  19   1  14  19   5 385   1]
 [  0   0  10  12  21   4  10   8  28 385]]"
5,10,4,entropy,3,0.9976470588235294,0.9953051643192489,0.9964747356051704,"[[435   1   1   2  23   1   5   0   6   4]
 [  2 424   6  18  14   0   0  15   0   0]
 [  0   3 407  19   2   2   1  25  18   2]
 [  0  20  17 381   8  14   1  11  26   0]
 [  0   4   2   6 449   3   0   6   3   6]
 [  0   6   9  49   6 341  41   9  12   5]
 [  3   1  12   6  18  20 388   3  28   0]
 [  0  11   1  12  28   0   0 422   4   0]
 [  3   2  17  16   6  18  27   6 381   2]
 [  2   0   5  10  27   1   6   8  29 390]]"
5,10,4,entropy,4,1.0,1.0,1.0,"[[417   0  11   3  18   6  12   1   7   4]
 [  0 428   5  10   4   1   0  30   0   0]
 [  0  19 400   8   2   0   1  28  18   2]
 [  0  12  10 403   0  16   6  10  20   1]
 [  1   9  10  16 423   4   2   9   0   5]
 [  2   1   8  39   4 394   6  13   8   3]
 [  7   0  23   7   7  29 391   2  13   0]
 [  0   7   1   5  24   6   1 430   2   2]
 [  2   1  23  13   1  29  54   5 347   3]
 [  1   1  10  15  22   7   9   7  30 377]]"
5,10,4,entropy,5,0.9976635514018691,1.0,0.9988304093567251,"[[428   1   7   2  13   1  10   1  14   2]
 [  0 427   9   2   8   1   1  29   1   0]
 [  1  15 405   3   1   1   6  29  17   0]
 [  1  27  27 359   4  14   3  17  26   0]
 [  0  11   2   1 432   1  15   6   7   3]
 [  1   7   7  48   1 345  49   7  10   4]
 [  5   0  15   5   9  27 397   3  16   1]
 [  1  11   1   7  20   1   1 432   2   3]
 [  1   3  15  17   3   9  35   1 394   0]
 [  1   1   7   6  26   1  19  16  27 375]]"
6,2,1,gini,1,0.9977924944812362,0.9977924944812362,0.9977924944812362,"[[431   1   8   9   5   0   5   0  15   4]
 [  1 452   5   5   5   1   1   7   1   0]
 [  1  17 417  14   2   1   7   5   9   5]
 [  1  14   1 418   3   7   1   4  24   6]
 [  1  18   0   5 432   4   6   5   2   5]
 [  4   9   2  50   2 376  15   2   6  13]
 [  3  10   0   4   5   8 427   2  14   5]
 [ 20  14   4   1   7   2   2 426   1   2]
 [  0   5   4  21   8   6  37   0 389   9]
 [  2   0   2  23  10   3   6   4   8 420]]"
6,2,1,gini,2,1.0,0.9977011494252873,0.9988492520138089,"[[423   0   1   4   3   0   2  18  26   1]
 [  1 434  13   1   3   2   0  24   1   0]
 [  1   7 448   7   1   0   1   0  10   4]
 [  0  17  11 414   0   4   2   3  20   8]
 [  3  17   4   1 430   3   2   8   5   5]
 [  3   0   3  48   1 380  12   3  13  15]
 [  3   3   5   5   2  12 409   4  34   1]
 [  1  12   0   2   0   2   0 455   3   3]
 [  2   5  17  18   2  12   8   0 405  10]
 [  2   0   9   6   8   6   6  10  26 405]]"
6,2,1,gini,3,0.9930715935334873,0.9976798143851509,0.9953703703703705,"[[447   3   2   2   7   3   3   0   9   2]
 [  1 430  22   8   2   0   0  15   0   1]
 [  0   4 440  12   0   1   1   7  10   4]
 [  0  11   3 399   3  15   1   3  39   4]
 [  2   6   2   9 431   6   1   3  14   5]
 [  0   5   5  39   3 386  21   0  11   8]
 [  1   3   3  12   6  10 412   3  29   0]
 [ 17  11   9   6   5   0   1 421   3   5]
 [  2   3  10  20   1  21  34   1 384   2]
 [  2   2   3   8  13  10   2   5  14 419]]"
6,2,1,gini,4,0.9954441913439636,1.0,0.997716894977169,"[[417   2   1   1   7   5  11  11  20   4]
 [  0 437   9   1   1   2   0  28   0   0]
 [  0  11 447   3   1   3   3   3   5   2]
 [  0  14  12 395   0  27   5   1   7  17]
 [  1  19   5   2 425   2   9   4   9   3]
 [  2   1   5  35   1 400   5  10  12   7]
 [  6   1   7  12   7  15 397   2  32   0]
 [  0  12   2   0   6   6   0 446   4   2]
 [  2   3  11  16   1  20   9   4 403   9]
 [  1   3   8  11  15   6   5   4  17 409]]"
6,2,1,gini,5,1.0,1.0,1.0,"[[426   0   6   3   7   2  10  12  13   0]
 [  0 422  21   6   2   0   0  25   1   1]
 [  0   2 446  11   1   1   1   2  13   1]
 [  2   9  15 395   1  10   0   4  25  17]
 [  1  12   9   3 417   4   5  10  15   2]
 [  1   4   4  53   1 380  13   6   9   8]
 [  5   0   7   7   5   7 409   1  37   0]
 [  2   9   6   8   1   1   1 447   1   3]
 [  1   3   5  16   2   6  18   1 422   4]
 [  1   3  13   4  11   1   7  11  13 415]]"
6,2,1,entropy,1,0.9954441913439636,0.997716894977169,0.9965792474344355,"[[421   2   7   0   9   1   3   8  25   2]
 [  1 437   6   5   6   0   0  22   1   0]
 [  1  30 419   8   3   5   2   2   5   3]
 [  1   8  17 374   5  48   0   2  10  14]
 [  5  11   7   3 429   2   0   7  12   2]
 [  5   6   1  14   7 414  10   4   6  12]
 [  5   2   3   1   3   8 428   3  22   3]
 [  1  11   5   1   4   2   0 453   1   1]
 [  0   4   8   9   4  12  18   3 415   6]
 [  2   0  14   5   8   6   1   5  13 424]]"
6,2,1,entropy,2,1.0,0.9977011494252873,0.9988492520138089,"[[423   0   3   3  19   0  10   3  14   3]
 [  1 434  13   3   2   3   0  22   1   0]
 [  1   5 448   6   2   2   0   0  12   3]
 [  0  13  11 417   1   4   2   3  20   8]
 [  0  14   7   1 431   1   0   8   7   9]
 [  4   0   3  44   4 385   8   1  12  17]
 [  5   3   5   5  11  15 408   0  24   2]
 [  0  13   0   4   3   3   0 450   1   4]
 [  3   5  11  16   1  12  24   0 398   9]
 [  0   0   9   8  10   6   1   6  13 425]]"
6,2,1,entropy,3,0.9953161592505855,0.9953161592505855,0.9953161592505855,"[[435   2   0   2  18   4   4   3   3   7]
 [  2 425  27   0   4   0   0  18   0   3]
 [  0   5 455   4   0   2   1   1   4   7]
 [  0  12  12 393  11  14   3   2  13  18]
 [  0   2   8   3 445   6   0   5   3   7]
 [  0   5   5  49   8 381   8   2   6  14]
 [  3   0  10   8   8   8 414   1  21   6]
 [  0  12   5   8   1   0   0 444   2   6]
 [  3   2  12  22   1  16  35   1 378   8]
 [  2   0   6  11   8   5   1   6   4 435]]"
6,2,1,entropy,4,0.9976470588235294,1.0,0.9988221436984689,"[[417   1   4   1  21   3  10   6  14   2]
 [  0 424  22   4   0   1   0  27   0   0]
 [  0   5 453   5   3   0   2   3   4   3]
 [  0  11  15 408   1  10   2   1  11  19]
 [  1  15   9   5 432   2   2   7   3   3]
 [  2   1   7  40   3 391   4   7  11  12]
 [  7   0   5   7  16  14 392   2  36   0]
 [  0   9   3   3   4   2   0 449   3   5]
 [  2   3  16  10  10  19   4   5 402   7]
 [  1   1  11   8  12   4   3   6  15 418]]"
6,2,1,entropy,5,1.0,0.9976851851851852,0.9988412514484357,"[[434   0  10   3   6   2   0   6  11   7]
 [  1 431  16   4   2   0   0  21   0   3]
 [  6  15 437  10   1   1   0   2   4   2]
 [  3   4  21 401   2  11   1   3  15  17]
 [ 11   4   7   2 428   2   3   7   5   9]
 [  2   3   3  48   5 388   5   4   5  16]
 [ 12   0   7   8   5  28 391   0  24   3]
 [  1  11   1   9   1   1   1 448   1   5]
 [  8   3   7  25   3   9  11   0 409   3]
 [  4   0  13   8   9   3   5   9   7 421]]"
6,2,2,gini,1,0.9977924944812362,0.9977924944812362,0.9977924944812362,"[[431   1   8   9   5   0   5   0  15   4]
 [  1 452   5   5   5   1   1   7   1   0]
 [  1  17 417  14   2   1   7   5   9   5]
 [  1  14   1 418   3   7   1   4  24   6]
 [  1  18   0   5 432   4   6   5   2   5]
 [  4   9   2  50   2 376  15   2   6  13]
 [  3  10   0   4   5   8 427   2  14   5]
 [ 20  14   4   1   7   2   2 426   1   2]
 [  0   5   4  21   8   6  37   0 389   9]
 [  2   0   2  23  10   3   6   4   8 420]]"
6,2,2,gini,2,1.0,0.9977011494252873,0.9988492520138089,"[[423   0   1   4   3   0   2  18  26   1]
 [  1 434  13   1   3   2   0  24   1   0]
 [  1   7 448   7   1   0   1   0  10   4]
 [  0  17  11 414   0   4   2   3  20   8]
 [  3  17   4   1 430   3   2   8   5   5]
 [  3   0   3  48   1 380  12   3  13  15]
 [  3   3   5   5   2  12 409   4  34   1]
 [  1  12   0   2   0   5   0 452   3   3]
 [  2   5  17  18   2  12   8   0 405  10]
 [  2   0   9   6   8   6   6  10  26 405]]"
6,2,2,gini,3,0.9930715935334873,0.9976798143851509,0.9953703703703705,"[[447   3   2   2   7   3   3   0   9   2]
 [  1 430  22   8   2   0   0  15   0   1]
 [  0   4 440  12   0   1   1   7  10   4]
 [  0  11   3 399   3  15   1   3  39   4]
 [  2   6   2   9 431   6   1   3  14   5]
 [  0   5   5  39   3 386  21   0  11   8]
 [  1   3   3  12   6  10 412   3  29   0]
 [ 17  11   9   6   5   0   1 421   3   5]
 [  2   3  10  20   1  21  34   1 384   2]
 [  2   2   3   8  13  10   2   5  14 419]]"
6,2,2,gini,4,0.9954441913439636,1.0,0.997716894977169,"[[417   2   1   1   7   5  11  11  20   4]
 [  0 437   9   1   1   2   0  28   0   0]
 [  0  11 447   3   1   3   3   3   5   2]
 [  0  14  12 395   0  27   5   1   7  17]
 [  1  19   5   2 425   2   9   4   9   3]
 [  2   1   5  35   1 400   5  10  12   7]
 [  6   1   7  12   7  15 397   2  32   0]
 [  0  12   2   0   6   6   0 446   4   2]
 [  2   3  11  16   1  20   9   4 403   9]
 [  1   3   8  11  15   6   5   4  17 409]]"
6,2,2,gini,5,1.0,1.0,1.0,"[[426   0   6   3   7   2  10  12  13   0]
 [  0 422  21   6   2   0   0  25   1   1]
 [  0   2 446  11   1   1   1   2  13   1]
 [  2   9  15 395   1  10   0   4  25  17]
 [  1  12   9   3 417   4   5  10  15   2]
 [  1   4   4  53   1 380  13   6   9   8]
 [  5   0   7   7   5   7 409   1  37   0]
 [  2   9   6   8   1   1   1 447   1   3]
 [  1   3   5  16   2   6  18   1 422   4]
 [  1   3  13   4  11   1   7  11  13 415]]"
6,2,2,entropy,1,0.9954441913439636,0.997716894977169,0.9965792474344355,"[[421   2   7   0   9   1   3   8  25   2]
 [  1 437   6   5   6   0   0  22   1   0]
 [  1  30 419   8   3   5   2   2   5   3]
 [  1   8  17 374   5  48   0   2  10  14]
 [  5  11   7   3 429   2   0   7  12   2]
 [  5   6   1  14   7 414  10   4   6  12]
 [  5   2   3   1   3   8 428   3  22   3]
 [  1  11   5   1   4   2   0 453   1   1]
 [  0   4   8   9   4  12  18   3 415   6]
 [  2   0  14   5   8   6   1   5  13 424]]"
6,2,2,entropy,2,1.0,0.9977011494252873,0.9988492520138089,"[[423   0   3   3  19   0  10   3  14   3]
 [  1 434  13   3   2   3   0  22   1   0]
 [  1   5 448   6   2   2   0   0  12   3]
 [  0  13  11 417   1   4   2   3  20   8]
 [  0  14   7   1 431   1   0   8   7   9]
 [  4   0   3  44   4 385   8   1  12  17]
 [  5   3   5   5  11  15 408   0  24   2]
 [  0  13   0   4   3   3   0 450   1   4]
 [  3   5  11  16   1  12  24   0 398   9]
 [  0   0   9   8  10   6   1   6  13 425]]"
